unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
1,scene,heliport-s,0.181818182,blue-c,61494563,3926272,1120865,0.017431812,airplane,1293178,3926272,609452,0.132202227,body,1291612,3700480,317328,0.067881074,brick,422313,50176,226,0.000478547,heliport-s,125440,363776,75264,0.181818182,,24924928,100352,100352,0.00402617
2,scene,cockpit-s,0.297709924,black-c,139916835,3938816,1066393,0.0074683,seat,1488057,2797312,380248,0.097371631,hair,1159565,1430016,35743,0.013995798,metal,3462561,915712,22957,0.00527103,cockpit-s,539392,1593088,489216,0.297709924,,24924928,263424,250880,0.010060362
3,scene,airport_terminal-s,0.432432432,green-c,63326720,3963904,435584,0.00651535,ceiling,12122565,2508800,561763,0.039927427,coach,689166,777728,9352,0.006416282,granite,1315719,852992,23477,0.010943794,airport_terminal-s,1480192,1843968,1003520,0.432432432,grid,1682240,413952,50176,0.024523757
4,scene,bedroom-s,0.050505051,grey-c,159331282,4001536,1183757,0.007300425,bed,5899566,1944320,263314,0.034735374,headboard,500152,1417472,31040,0.016453018,painted,13470129,2019584,257633,0.016913842,bedroom-s,19167232,1705984,1003520,0.050505051,,24924928,12544,12544,0.000503271
5,scene,alley-s,0.323770492,black-c,139916835,3951360,1148815,0.008049467,building,35246027,3524864,1884801,0.05109788,balcony,317196,2057216,18230,0.007737093,concrete,382930,351232,17581,0.024534561,alley-s,1091328,2960384,990976,0.323770492,,24924928,0,0,0
6,scene,amphitheater-s,0.22,green-c,63326720,3963904,498840,0.007468583,grandstand,516123,2245376,273326,0.109850079,shaft,46090,326144,5426,0.01479248,brick,422313,175616,5297,0.008938093,amphitheater-s,275968,1254400,275968,0.22,striped,2433536,1379840,413952,0.121771218
7,scene,amusement_arcade-s,0.150684932,purple-c,10857154,3938816,145139,0.009906537,arcade machine,232378,2985472,204677,0.067927397,screen,677188,1680896,110641,0.049229725,glass,2246777,940800,16028,0.005053682,amusement_arcade-s,301056,1806336,275968,0.150684932,paisley,1555456,489216,112896,0.058441558
8,scene,amusement_park-s,0.308333333,blue-c,61494563,3913728,779630,0.012063224,carousel,134810,2947840,109414,0.036799635,head,4946761,1342208,55519,0.008906625,fur,103280,225792,832,0.002534731,amusement_park-s,564480,1404928,464128,0.308333333,cobwebbed,1505280,715008,137984,0.06626506
9,scene,apartment_building-outdoor-s,0.113207547,grey-c,159331282,3976448,1193026,0.007359147,building,35246027,3788288,2127131,0.057634606,balcony,317196,2521344,74460,0.026938439,concrete,382930,37632,385,0.000916281,apartment_building-outdoor-s,928256,3512320,451584,0.113207547,woven,1781248,37632,12544,0.006944444
10,scene,aquatic_theater-s,0.142857143,blue-c,61494563,4001536,876310,0.013561016,aquarium,93689,1881600,78343,0.041299541,head,4946761,1379840,121547,0.019588387,food,1104928,301056,7839,0.005606715,aquatic_theater-s,125440,175616,37632,0.142857143,crystalline,1530368,2333184,238336,0.065743945
11,scene,bridge-s,0.123076923,green-c,63326720,3963904,665209,0.009984313,bridge,432492,3499776,150861,0.039895467,arcades,36106,652288,9854,0.014522357,concrete,382930,112896,5855,0.011949687,bridge-s,639744,2107392,301056,0.123076923,,24924928,727552,589568,0.023523524
12,scene,cloister-indoor-s,0.117241379,black-c,139916835,3951360,865402,0.006051644,sidewalk,4001057,2558976,148303,0.023129951,shop window,233888,990976,11246,0.009266507,tile,3959469,1329664,87773,0.01687501,cloister-indoor-s,263424,1768704,213248,0.117241379,,24924928,238336,238336,0.009562154
13,scene,cathedral-indoor-s,0.1,blue-c,61494563,3963904,430623,0.006622133,bridge,432492,3110912,80200,0.023157746,shaft,46090,451584,6671,0.013586475,brick,422313,677376,11251,0.010336831,cathedral-indoor-s,313600,2032128,213248,0.1,,24924928,489216,413952,0.016557953
14,scene,archaelogical_excavation-s,0.131147541,brown-c,182265724,3963904,1328758,0.007186326,earth,4188226,1818880,267086,0.0465305,shaft,46090,777728,6635,0.008119356,cardboard,114873,225792,709,0.002085564,archaelogical_excavation-s,125440,740096,100352,0.131147541,potholed,1580544,2320640,351232,0.098939929
15,scene,archive-s,0.180451128,brown-c,182265724,3951360,1161377,0.006275824,bookcase,521264,2458624,220285,0.079824888,drawer,540514,865536,9997,0.007160903,metal,3462561,1091328,23399,0.005164784,archive-s,338688,1630720,301056,0.180451128,woven,1781248,815360,137984,0.056122449
16,scene,ice_skating_rink-indoor-s,0.179245283,white-c,72511065,3938816,600520,0.007917272,grandstand,516123,3161088,207712,0.05986801,leg,2786636,1292032,41722,0.01033504,fabric,8548746,163072,34010,0.003919192,ice_skating_rink-indoor-s,250880,1317120,238336,0.179245283,perforated,1793792,1191680,125440,0.043859649
17,scene,theater-indoor_procenium-s,0.133858268,red-c,21004512,3976448,284256,0.011509876,grandstand,516123,3662848,265098,0.067732908,arm,2299112,1229312,42612,0.012224411,brick,422313,225792,1310,0.002025371,theater-indoor_procenium-s,288512,1517824,213248,0.133858268,,24924928,915712,727552,0.028971029
18,scene,bullring-s,0.305555556,green-c,63326720,3988992,540456,0.008093657,horse,1230680,3938816,561732,0.121909889,torso,7669375,3023104,326696,0.03151677,food,1104928,401408,4232,0.002817381,bullring-s,137984,451584,137984,0.305555556,,24924928,476672,476672,0.019124308
19,scene,landing_deck-s,0.234042553,blue-c,61494563,3976448,1150674,0.017889738,airplane,1293178,3612672,487399,0.110309925,body,1291612,3336704,254311,0.058141452,metal,3462561,426496,17865,0.004614858,landing_deck-s,338688,388864,137984,0.234042553,,24924928,75264,75264,0.003019628
20,scene,art_gallery-s,0.547619048,white-c,72511065,3963904,532337,0.007009725,painting,2207098,2119936,283331,0.070067213,frame,136341,1003520,10794,0.009560106,paper,471596,915712,8548,0.006199774,art_gallery-s,953344,1492736,865536,0.547619048,interlaced,1630720,752640,175616,0.079545455
21,scene,art_gallery-s,0.236111111,pink-c,18491188,3938816,151300,0.006791239,painting,2207098,1869056,166382,0.042555423,hair,1159565,1229312,38159,0.016232913,paper,471596,2370816,25086,0.008904188,art_gallery-s,953344,1279488,426496,0.236111111,swirly,1605632,163072,62720,0.036764706
22,scene,art_gallery-s,0.309859155,brown-c,182265724,3938816,1149252,0.006210317,painting,2207098,1818880,263333,0.06998614,frame,136341,940800,9366,0.008771511,paper,471596,1994496,21863,0.008944743,art_gallery-s,953344,1379840,551936,0.309859155,paisley,1555456,401408,137984,0.075862069
23,scene,art_gallery-s,0.254807692,white-c,72511065,3976448,571994,0.007534612,painting,2207098,2508800,171949,0.037841314,back pillow,282308,1555456,30082,0.016641201,carpet,4405463,1981952,77183,0.012231404,art_gallery-s,953344,2320640,664832,0.254807692,,24924928,0,0,0
24,scene,auto_factory-s,0.178571429,black-c,139916835,3951360,930059,0.006506724,car,5354795,2107392,484764,0.06947608,wheel,1513439,1530368,67089,0.022537909,metal,3462561,1956864,110293,0.020774206,auto_factory-s,188160,639744,125440,0.178571429,,24924928,388864,376320,0.015090543
25,scene,fairway-s,0.090909091,green-c,63326720,3988992,1452457,0.022052615,grass,12961339,3825920,868011,0.05452588,leg,2786636,1756160,54106,0.012053851,carpet,4405463,137984,2409,0.000530495,fairway-s,288512,1517824,150528,0.090909091,veined,1806336,827904,75264,0.029411765
26,scene,atrium-public-s,0.157894737,white-c,72511065,3976448,465134,0.006118383,ceiling,12122565,1517824,256997,0.01920268,balcony,317196,514304,2449,0.00295398,granite,1315719,1241856,24097,0.009511431,atrium-public-s,238336,1141504,188160,0.157894737,meshed,1756160,275968,50176,0.025316456
27,scene,attic-s,0.409638554,brown-c,182265724,3963904,1389268,0.007516042,ceiling,12122565,1994496,401052,0.029239701,footboard,366693,1091328,14222,0.009850402,painted,13470129,1894144,179073,0.011792601,attic-s,1216768,1718528,852992,0.409638554,grid,1682240,175616,12544,0.006797766
28,scene,auditorium-s,0.214285714,red-c,21004512,3963904,334084,0.013561724,seat,1488057,3386880,451191,0.101992972,top,381885,539392,4836,0.005276935,fabric,8548746,489216,21040,0.00233339,auditorium-s,489216,2283008,489216,0.214285714,woven,1781248,602112,50176,0.021505376
29,scene,auto_factory-s,0.177419355,black-c,139916835,3963904,1203682,0.008436409,car,5354795,3411968,999146,0.128629669,wheel,1513439,2634240,163385,0.041007265,metal,3462561,727552,62280,0.01508782,auto_factory-s,188160,727552,137984,0.177419355,,24924928,451584,413952,0.016582915
30,scene,auto_showroom-s,0.328125,black-c,139916835,3951360,1223212,0.008575219,car,5354795,3813376,1371066,0.175842957,wheel,1513439,3512320,218897,0.045538441,foliage,30325,288512,4701,0.014964856,auto_showroom-s,301056,765184,263424,0.328125,,24924928,137984,137984,0.005535984
31,scene,badlands-s,0.282352941,blue-c,61494563,3963904,483289,0.007438056,mountain,5469345,2145024,352910,0.048600426,cloud,129326,765184,4329,0.004863056,wood,9793596,37632,3030,0.000308297,badlands-s,313600,1053696,301056,0.282352941,cracked,1593088,2082304,501760,0.158102767
32,scene,bakery-shop-s,0.481481481,yellow-c,34166024,3951360,505299,0.013434485,case,608750,1141504,250049,0.166676554,shop window,233888,250880,4266,0.008878215,food,1104928,2370816,216698,0.066491237,bakery-shop-s,715008,790272,489216,0.481481481,waffled,1555456,840448,413952,0.208860759
33,scene,apartment_building-outdoor-s,0.115702479,blue-c,61494563,3963904,540783,0.008330288,building,35246027,3411968,1705803,0.046162431,balcony,317196,2170112,89886,0.037492773,brick,422313,225792,12146,0.019098715,apartment_building-outdoor-s,928256,2458624,351232,0.115702479,,24924928,163072,150528,0.006036217
34,scene,balcony-interior-s,0.287128713,white-c,72511065,3976448,505404,0.006651618,railing,875712,2709504,116064,0.033456015,back,593570,1254400,20268,0.011089335,glass,2246777,1317120,33451,0.009475007,balcony-interior-s,464128,1166592,363776,0.287128713,,24924928,275968,275968,0.011071968
35,scene,ball_pit-s,0.385964912,pink-c,18491188,3963904,346576,0.015676131,ball,122639,1191680,105090,0.086906616,arm,2299112,727552,31931,0.010662386,leather,470954,677376,12179,0.010719526,ball_pit-s,275968,715008,275968,0.385964912,dotted,2935296,1856512,890624,0.22829582
36,scene,ballroom-s,0.209090909,red-c,21004512,3976448,237979,0.009618041,ceiling,12122565,2132480,285882,0.02046522,leg,2786636,777728,25632,0.007243272,granite,1315719,1818880,24448,0.007860712,ballroom-s,363776,1304576,288512,0.209090909,,24924928,213248,213248,0.008555611
37,scene,forest-broadleaf-s,0.212121212,green-c,63326720,3938816,1774964,0.027102588,tree,21215516,2809856,1292897,0.056874449,torso,7669375,1618176,102141,0.011119917,wood,9793596,238336,19679,0.001965492,forest-broadleaf-s,1216768,790272,351232,0.212121212,veined,1806336,1154048,175616,0.063063063
38,scene,bank_vault-s,0.161290323,yellow-c,34166024,3988992,256186,0.006759734,elevator,96413,1016064,35407,0.032873444,door frame,221497,250880,3073,0.006547994,metal,3462561,915712,54713,0.012654618,bank_vault-s,125440,777728,125440,0.161290323,interlaced,1630720,677376,250880,0.12195122
39,scene,banquet_hall-s,0.137254902,red-c,21004512,3988992,248727,0.010051697,table,4805122,1103872,139696,0.024213691,arm,2299112,790272,25082,0.008185225,fabric,8548746,3211264,99032,0.008492598,banquet_hall-s,125440,602112,87808,0.137254902,,24924928,37632,37632,0.001509814
40,scene,bar-s,0.435897436,red-c,21004512,3926272,293405,0.011908937,bottle,940208,1856512,169758,0.064621414,body,1291612,1442560,122010,0.046708435,wood,9793596,2533888,127520,0.01045249,bar-s,765184,639744,426496,0.435897436,bubbly,1517824,37632,12544,0.008130081
41,scene,barn-s,0.089385475,green-c,63326720,3951360,971222,0.014647384,grass,12961339,3901184,683841,0.042268029,roof,443437,1705984,54277,0.025906095,foliage,30325,200704,313,0.001356646,barn-s,200704,2245376,200704,0.089385475,,24924928,200704,188160,0.007545272
42,texture,lined,0.124423963,purple-c,10857154,3963904,119119,0.008102265,house,1833277,2182656,84263,0.02143186,wheel,1513439,1078784,41469,0.016257546,brick,422313,363776,9549,0.012296855,doorway-outdoor-s,225792,953344,75264,0.068181818,lined,1568000,1492736,338688,0.124423963
43,scene,stadium-baseball-s,0.095238095,green-c,63326720,3988992,1407498,0.021355426,grandstand,516123,3524864,194694,0.050618609,leg,2786636,1367296,49706,0.012110932,carpet,4405463,163072,4755,0.001041899,stadium-baseball-s,150528,1580544,150528,0.095238095,meshed,1756160,1166592,87808,0.030973451
44,scene,basement-s,0.136690647,brown-c,182265724,3963904,1406189,0.007608283,pool table,435101,2044672,76567,0.031860357,door frame,221497,1041152,6681,0.005319403,painted,13470129,1580544,175870,0.01182335,basement-s,401408,1580544,238336,0.136690647,stained,1693440,150528,12544,0.006849315
45,scene,ice_skating_rink-indoor-s,0.061797753,green-c,63326720,3963904,562285,0.00842648,court,244272,3575040,216858,0.060197299,leg,2786636,627200,24856,0.00733436,wallpaper,479323,275968,2714,0.003606276,ice_skating_rink-indoor-s,250880,2119936,137984,0.061797753,,24924928,978432,978432,0.039255159
46,scene,bathroom-s,0.142276423,grey-c,159331282,3963904,1387699,0.008570938,toilet,310112,1492736,81884,0.04758031,lid,90429,1342208,28715,0.020453416,tile,3959469,1066240,98357,0.019961432,bathroom-s,9257472,1317120,1317120,0.142276423,,24924928,12544,12544,0.000503271
47,scene,supermarket-s,0.086419753,red-c,21004512,3963904,197107,0.007957068,case,608750,2558976,125504,0.041254057,arm,2299112,890624,15785,0.004973297,food,1104928,1843968,45266,0.015589452,supermarket-s,388864,1818880,175616,0.086419753,,24924928,388864,338688,0.013561025
48,scene,market-outdoor-s,0.062222222,black-c,139916835,3951360,923993,0.006464012,sidewalk,4001057,3437056,283119,0.039569425,shop window,233888,1856512,13346,0.006425447,food,1104928,802816,34551,0.018444976,market-outdoor-s,363776,2634240,175616,0.062222222,,24924928,263424,238336,0.009552539
49,scene,beach-s,0.418918919,blue-c,61494563,3976448,1406970,0.02196193,sea,2272224,3926272,780334,0.144021903,wave,42267,1505280,22075,0.014470931,fabric,8548746,87808,810,9.38E-05,beach-s,990976,1643264,777728,0.418918919,potholed,1580544,163072,25088,0.01459854
50,scene,lighthouse-s,0.128078818,blue-c,61494563,3963904,1233458,0.01920526,sea,2272224,3825920,273791,0.047007968,roof,443437,1191680,16965,0.010484182,glass,2246777,150528,6410,0.002681004,lighthouse-s,589568,2283008,326144,0.128078818,,24924928,225792,225792,0.009058883
51,scene,beauty_salon-s,0.257425743,pink-c,18491188,3938816,178323,0.008013911,mirror,1552766,1530368,84201,0.028076986,hair,1159565,1028608,28557,0.013223184,painted,13470129,1430016,78325,0.005284439,beauty_salon-s,489216,1103872,326144,0.257425743,freckled,1555456,351232,87808,0.048275862
52,scene,bedroom-s,0.083224967,red-c,21004512,3951360,206930,0.008361165,bed,5899566,1881600,402334,0.054525432,footboard,366693,1392384,40921,0.023816813,fabric,8548746,2195200,190245,0.018026378,bedroom-s,19167232,1731072,1605632,0.083224967,,24924928,0,0,0
53,scene,bedroom-s,0.077473958,orange-c,30348501,3926272,245493,0.00721417,bed,5899566,1718528,442609,0.061683496,headboard,500152,1404928,50796,0.027393862,fabric,8548746,2220288,248534,0.023623782,bedroom-s,19167232,1593088,1492736,0.077473958,,24924928,0,0,0
54,scene,beer_garden-s,0.222222222,black-c,139916835,3976448,1152533,0.00807431,person,14523849,2809856,879766,0.053468413,arm,2299112,2458624,152025,0.033007933,food,1104928,2308096,35110,0.010393989,beer_garden-s,125440,426496,100352,0.222222222,,24924928,112896,112896,0.004529441
55,scene,bar-s,0.246376812,red-c,21004512,3938816,242793,0.009829463,bottle,940208,1869056,106811,0.039523722,body,1291612,1768704,87796,0.029535882,glass,2246777,2860032,37996,0.007496035,bar-s,765184,313600,213248,0.246376812,,24924928,75264,75264,0.003019628
56,scene,berth-s,0.085714286,orange-c,30348501,3951360,287843,0.008462979,bed,5899566,1517824,312993,0.044056237,headboard,500152,1041152,33108,0.021952054,fabric,8548746,2157568,272772,0.026143758,berth-s,263424,1166592,112896,0.085714286,,24924928,25088,25088,0.001006543
57,scene,operating_room-s,0.102564103,white-c,72511065,3951360,464532,0.006112433,machine,115725,903168,18027,0.018011402,hair,1159565,740096,12378,0.006558635,metal,3462561,3098368,62979,0.009692134,operating_room-s,213248,326144,50176,0.102564103,,24924928,213248,213248,0.008555611
58,scene,forest_path-s,0.071428571,green-c,63326720,3951360,765766,0.011513146,tree,21215516,3349248,574507,0.023947513,wheel,1513439,1254400,30971,0.01131622,concrete,382930,288512,4952,0.007429969,forest_path-s,313600,1003520,87808,0.071428571,grooved,1505280,840448,112896,0.050561798
59,scene,landing_deck-s,0.171052632,blue-c,61494563,3963904,966047,0.014979233,boat,1245134,3750656,702172,0.163538536,back pillow,282308,1354752,9684,0.005950684,granite,1315719,263424,3357,0.002130365,landing_deck-s,338688,777728,163072,0.171052632,,24924928,526848,526848,0.021137393
60,scene,harbor-s,0.161904762,blue-c,61494563,3951360,892311,0.01382279,water,5662399,3938816,938665,0.108358971,cloud,129326,1128960,9742,0.007802689,wood,9793596,125440,7075,0.000713784,harbor-s,301056,1229312,213248,0.161904762,,24924928,313600,313600,0.012581782
61,scene,bookstore-s,0.194968553,yellow-c,34166024,3976448,245727,0.006484119,bookcase,521264,3161088,290807,0.085744697,shop window,233888,940800,16689,0.01441193,brick,422313,1091328,5522,0.003661515,bookstore-s,401408,1981952,388864,0.194968553,banded,2571520,238336,37632,0.013574661
62,scene,booth-indoor-s,0.142857143,black-c,139916835,3976448,983510,0.006882035,pedestal,706115,2420992,92721,0.030556758,screen,677188,1442560,63108,0.030685001,paper,471596,1969408,30143,0.012503002,booth-indoor-s,150528,1053696,150528,0.142857143,,24924928,376320,376320,0.015098138
63,texture,frilly,0.167567568,green-c,63326720,3951360,1674041,0.025517347,plant,3760075,2897664,557611,0.091409721,pot,422616,1103872,29265,0.019546187,wood,9793596,150528,14770,0.001487509,cottage_garden-s,137984,1191680,112896,0.092783505,frilly,1618176,1091328,388864,0.167567568
64,scene,bow_window-indoor-s,0.146341463,white-c,72511065,3963904,513287,0.006757183,windowpane,8841352,1856512,330635,0.031892321,pane,480756,1317120,27851,0.015734806,fabric,8548746,2119936,107557,0.010184237,bow_window-indoor-s,413952,1354752,225792,0.146341463,gauzy,1630720,75264,75264,0.046153846
65,scene,bowling_alley-s,0.188118812,yellow-c,34166024,3963904,314042,0.008304499,person,14523849,2257920,334618,0.020345043,hair,1159565,1166592,26167,0.011377006,metal,3462561,1605632,39913,0.007937704,bowling_alley-s,301056,1204224,238336,0.188118812,pitted,1831424,376320,25088,0.011494253
66,scene,boxing_ring-s,0.12371134,red-c,21004512,3938816,202172,0.008171486,court,244272,2998016,113876,0.036400576,torso,7669375,1455104,123217,0.013688858,skin,177664,903168,10561,0.009867594,boxing_ring-s,150528,1216768,150528,0.12371134,,24924928,564480,526848,0.021105528
67,scene,bridge-s,0.203389831,blue-c,61494563,3963904,882313,0.013663139,bridge,432492,3750656,252604,0.064266931,coach,689166,852992,21549,0.014171296,concrete,382930,87808,5244,0.011265451,bridge-s,639744,2032128,451584,0.203389831,,24924928,439040,426496,0.017102616
68,scene,building_facade-s,0.103950104,blue-c,61494563,3988992,489825,0.007536496,building,35246027,3825920,2195914,0.059548542,balcony,317196,2433536,55535,0.020605173,concrete,382930,50176,747,0.001727731,building_facade-s,3148544,3512320,627200,0.103950104,grid,1682240,37632,12544,0.007347153
69,scene,amphitheater-s,0.203125,yellow-c,34166024,3976448,245975,0.006490705,horse,1230680,2935296,258122,0.066052109,torso,7669375,2019584,195754,0.020620433,concrete,382930,250880,4649,0.007389206,amphitheater-s,275968,689920,163072,0.203125,honeycombed,1555456,1292032,163072,0.060747664
70,scene,dolmen-s,0.155172414,orange-c,30348501,3963904,332926,0.009797855,rock,1936429,1480192,114676,0.034729833,pot,422616,225792,1995,0.003086262,concrete,382930,765184,47900,0.043536985,dolmen-s,163072,677376,112896,0.155172414,stained,1693440,1304576,137984,0.048245614
71,scene,bus_interior-s,0.194444444,black-c,139916835,3976448,1156669,0.00810352,seat,1488057,3198720,481349,0.11445898,arm,2299112,1593088,50798,0.013223818,leather,470954,777728,8395,0.006768595,bus_interior-s,351232,1806336,351232,0.194444444,,24924928,464128,413952,0.016574586
72,object,bus,0.268657589,blue-c,61494563,3976448,493415,0.007593617,bus,1628191,3951360,1181555,0.268657589,coach,689166,3687936,32044,0.007374815,metal,3462561,100352,508,0.0001426,bus_depot-outdoor-s,163072,539392,100352,0.166666667,,24924928,150528,150528,0.006039255
73,scene,bakery-shop-s,0.282608696,orange-c,30348501,3938816,329617,0.009706694,case,608750,1041152,175902,0.119336499,shop window,233888,326144,4266,0.007675892,food,1104928,2784768,120467,0.031960648,bakery-shop-s,715008,765184,326144,0.282608696,crystalline,1530368,401408,100352,0.054794521
74,texture,stratified,0.260416667,blue-c,61494563,3976448,787627,0.012176651,mountain,5469345,3098368,871098,0.113179365,cloud,129326,539392,11964,0.018216867,fabric,8548746,25088,176,2.05E-05,mountain-s,1166592,1919232,413952,0.154929577,stratified,1568000,1467648,627200,0.260416667
75,object,house,0.103673511,green-c,63326720,3951360,819142,0.012325536,house,1833277,3851008,533953,0.103673511,roof,443437,1630720,85871,0.043188455,brick,422313,163072,350,0.000598255,cabin-outdoor-s,213248,2358272,213248,0.090425532,,24924928,388864,376320,0.015090543
76,scene,classroom-s,0.150537634,orange-c,30348501,3976448,312027,0.009173778,table,4805122,1317120,118814,0.019791026,top,381885,903168,14412,0.011342307,food,1104928,3110912,61353,0.014767888,classroom-s,639744,702464,175616,0.150537634,sprinkled,1718528,50176,12544,0.007142857
77,scene,campsite-s,0.197674419,green-c,63326720,3926272,901570,0.013587802,tent,221716,3650304,173493,0.046908675,leg,2786636,1881600,34813,0.007513452,fabric,8548746,526848,35484,0.003925173,campsite-s,225792,1066240,213248,0.197674419,veined,1806336,639744,50176,0.020942408
78,scene,street-s,0.047901653,green-c,63326720,3951360,629155,0.009439837,building,35246027,3938816,1318803,0.03482812,windows,68737,2170112,17566,0.007908042,metal,3462561,50176,607,0.00017283,street-s,28111104,2897664,1417472,0.047901653,,24924928,112896,112896,0.004529441
