unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
201,texture,swirly,0.014112283,black-c,139916835,2728048,623821,0.004392454,painting,2207098,1302713,41345,0.011920255,wheel,1513439,491764,21520,0.010848508,glass,2246777,675406,20696,0.007132894,building_facade-s,3148544,819997,24045,0.006095836,swirly,1605632,212145,25296,0.014112283
202,texture,chequered,0.006708149,red-c,21004512,2079519,76543,0.003326873,painting,2207098,913413,20769,0.006700235,seat cushion,340448,367641,4035,0.005731094,glass,2246777,633285,14778,0.005157604,waiting_room-s,1329664,525601,7163,0.003875868,chequered,1530368,166951,11310,0.006708149
203,texture,zigzagged,0.056188646,black-c,139916835,2979452,598880,0.00420865,bicycle,1152271,1125080,19891,0.00881123,wheel,1513439,371654,24648,0.013248443,tile,3959469,467245,26396,0.005998657,windmill-s,250880,564687,8161,0.010107678,zigzagged,1618176,912922,134653,0.056188646
204,scene,ball_pit-s,0.006143573,blue-c,61494563,1994229,268075,0.004240303,painting,2207098,1019103,18831,0.005871165,eye,110350,303866,1574,0.003814444,glass,2246777,393322,9908,0.003767027,ball_pit-s,275968,622975,5489,0.006143573,sprinkled,1718528,234739,11297,0.005817289
205,color,blue-c,0.007438384,blue-c,61494563,3031661,476427,0.007438384,person,14523849,1489700,97839,0.006147322,leg,2786636,541044,20423,0.006175208,wood,9793596,797070,55902,0.005306431,kitchen-s,9006592,866924,50383,0.005129015,smeared,1869056,221617,8753,0.004204292
206,texture,grid,0.028734559,purple-c,10857154,1878509,38375,0.003022299,fence,2236367,826778,14055,0.004609572,wheel,1513439,238581,8493,0.004871161,tile,3959469,242037,38631,0.009279885,shower-s,225792,428612,4028,0.00619334,grid,1682240,477545,60327,0.028734559
207,texture,chequered,0.049775961,white-c,72511065,2205969,332704,0.00447277,windowpane,8841352,884717,60523,0.006261726,pane,480756,249250,3919,0.005397425,glass,2246777,327524,12979,0.005067305,building_facade-s,3148544,524156,13814,0.003775466,chequered,1530368,576082,99879,0.049775961
208,texture,striped,0.010477694,black-c,139916835,2398307,658596,0.004649245,cat,4163987,1080807,29488,0.005654127,pot,422616,389704,3885,0.004805581,metal,3462561,537335,26190,0.006590825,airport_terminal-s,1480192,561265,10073,0.004958688,striped,2433536,298151,28325,0.010477694
209,texture,perforated,0.064414597,white-c,72511065,2664395,502830,0.006733793,bottle,940208,871476,13222,0.007351837,wheel,1513439,252036,9998,0.005695318,food,1104928,233135,3611,0.00270598,wine_cellar-bottle_storage-s,150528,475560,4713,0.007584792,perforated,1793792,1230212,183002,0.064414597
210,object,car,0.011991261,red-c,21004512,2685338,99056,0.004198926,car,5354795,1246340,78218,0.011991261,headboard,500152,452392,8133,0.008611717,glass,2246777,785253,24559,0.008165997,living_room-s,9621248,760455,48212,0.004665606,honeycombed,1555456,166842,11729,0.006856783
211,texture,grid,0.022435812,white-c,72511065,1989287,363618,0.004904694,bicycle,1152271,882889,16610,0.008228679,wheel,1513439,300999,17813,0.009914701,metal,3462561,401045,27791,0.007245136,subway_interior-s,363776,423629,3239,0.004130503,grid,1682240,310925,43737,0.022435812
212,part,eye,0.011471653,pink-c,18491188,2257372,96890,0.00469163,earth,4188226,1347886,45342,0.008257858,eye,110350,371154,5461,0.011471653,food,1104928,341867,10120,0.007044043,coast-s,1103872,679707,12733,0.007190349,stratified,1568000,345910,13627,0.007171037
213,texture,chequered,0.027216471,white-c,72511065,2650517,413282,0.005528982,bottle,940208,1173188,12726,0.006058067,leg,2786636,401397,16137,0.005087493,glass,2246777,467019,11678,0.004321795,bar-s,765184,697365,8286,0.005697731,chequered,1530368,419596,51665,0.027216471
214,material,wood,0.01033267,orange-c,30348501,3057957,293792,0.008872496,table,4805122,1516471,51240,0.008171789,footboard,366693,439111,7063,0.008842666,wood,9793596,734811,107674,0.01033267,kitchen-s,9006592,867472,46119,0.004692639,bubbly,1517824,235395,14235,0.008185814
215,texture,banded,0.011085262,orange-c,30348501,2806744,188820,0.005727646,door,5745972,1229746,41633,0.006004109,door frame,221497,271675,2436,0.004963972,painted,13470129,582111,82760,0.005924344,closet-s,990976,727191,8215,0.004804228,banded,2571520,254800,30987,0.011085262
216,texture,polka-dotted,0.013177247,white-c,72511065,1674737,195450,0.002641561,light,350013,811193,8078,0.007005293,eye,110350,245790,1907,0.005383462,glass,2246777,311905,6416,0.002513845,conference_room-s,2308096,488197,8613,0.003089666,polka-dotted,1705984,175321,24468,0.013177247
217,texture,meshed,0.0060869,white-c,72511065,1957737,312915,0.004219692,sidewalk,4001057,931228,23386,0.004764001,lid,90429,242971,1746,0.005264523,ceramic,679072,434164,5179,0.004673947,poolroom-home-s,1317120,525898,5938,0.003232303,meshed,1756160,157205,11576,0.0060869
218,color,white-c,0.028185694,white-c,72511065,3578677,2085851,0.028185694,sky,36650987,2115675,938493,0.024809369,cloud,129326,100008,641,0.002802884,painted,13470129,404538,134170,0.009764567,living_room-s,9621248,1173714,66431,0.006191994,lined,1568000,399745,23254,0.011958914
219,object,person,0.009860355,blue-c,61494563,3047007,443756,0.006923107,person,14523849,1662524,158045,0.009860355,leg,2786636,580808,27305,0.008174809,fabric,8548746,637025,48637,0.005323004,conference_room-s,2308096,893070,20232,0.006360396,banded,2571520,229732,12590,0.00451471
220,texture,striped,0.009516432,white-c,72511065,1601831,204876,0.00277204,tree,21215516,892268,126525,0.00575604,cloud,129326,258012,2102,0.005456396,food,1104928,241884,3768,0.002805567,mountain-s,1166592,438132,5623,0.003516351,striped,2433536,230168,25110,0.009516432
221,part,shade,0.013341327,white-c,72511065,1957653,723027,0.009804329,light,350013,988794,12377,0.009331062,shade,197478,350158,7210,0.013341327,glass,2246777,401178,13669,0.005188882,bar-s,765184,561610,5008,0.003788813,studded,1593088,202548,12785,0.007171098
222,texture,zigzagged,0.028282696,red-c,21004512,2542890,94114,0.004012828,painting,2207098,1149742,28868,0.008674352,wheel,1513439,425027,14773,0.0076795,carpet,4405463,621214,26467,0.005293178,art_gallery-s,953344,666931,7467,0.004629813,zigzagged,1618176,229866,50830,0.028282696
223,color,green-c,0.009553589,green-c,63326720,2955107,627237,0.009553589,plant,3760075,1659039,43287,0.008052156,torso,7669375,664637,53041,0.006405167,glass,2246777,543642,10672,0.003839198,ball_pit-s,275968,790583,5916,0.005577791,dotted,2935296,333516,23107,0.007119255
224,texture,perforated,0.045757843,pink-c,18491188,1921761,74402,0.003658177,lamp,593361,851705,12521,0.008740389,nose,155124,302971,6768,0.014995779,food,1104928,218297,3445,0.002610284,building_facade-s,3148544,482366,14086,0.003894577,perforated,1793792,550978,102597,0.045757843
225,texture,waffled,0.009425902,orange-c,30348501,2187190,169941,0.005250643,dog,3793935,866438,27931,0.006029433,arm,2299112,372674,21932,0.008276682,metal,3462561,587017,28092,0.006985478,ball_pit-s,275968,421534,2543,0.003659209,waffled,1555456,246237,16824,0.009425902
226,part,wheel,0.015918477,black-c,139916835,2443591,532480,0.003754408,car,5354795,1134577,68191,0.010619698,wheel,1513439,513040,31753,0.015918477,ceramic,679072,553002,8704,0.007114773,conference_room-s,2308096,561885,10642,0.003721839,swirly,1605632,349372,30251,0.015716822
227,texture,polka-dotted,0.006363514,orange-c,30348501,1953701,101026,0.003137339,table,4805122,981567,23076,0.004003739,drawer,540514,285415,4246,0.005167443,carpet,4405463,421738,17576,0.003654339,conference_room-s,2308096,539586,9843,0.003468484,polka-dotted,1705984,190027,11989,0.006363514
228,color,yellow-c,0.005972355,yellow-c,34166024,1466223,211545,0.005972355,plant,3760075,725531,18839,0.004217592,shade,197478,217731,1775,0.004293309,food,1104928,244629,6366,0.00473946,casino-indoor-s,652288,386547,4285,0.004141897,sprinkled,1718528,230117,9955,0.005134911
229,texture,polka-dotted,0.008020565,white-c,72511065,1782584,357297,0.004832494,windowpane,8841352,794901,58528,0.006110846,shade,197478,272396,3315,0.007105211,glass,2246777,395144,12627,0.00480243,dining_room-s,5694976,450285,20548,0.003354933,polka-dotted,1705984,198563,15154,0.008020565
230,object,light,0.010344847,black-c,139916835,1605013,346650,0.00245546,light,350013,705957,10812,0.010344847,eye,110350,291465,3537,0.008880732,metal,3462561,378181,10380,0.002709927,auditorium-s,489216,405869,3337,0.003742089,studded,1593088,127078,15443,0.00905895
231,part,eye,0.044756899,black-c,139916835,2321114,620086,0.004378586,painting,2207098,1020694,66503,0.021036672,eye,110350,486762,25580,0.044756899,glass,2246777,345240,29372,0.011461595,laundromat-s,363776,554162,5308,0.005816158,dotted,2935296,450649,125196,0.03839486
232,part,hand,0.006307105,pink-c,18491188,2186893,76498,0.00371321,building,35246027,1169694,204205,0.005639228,hand,398768,437281,5240,0.006307105,food,1104928,324208,5473,0.003844309,street-s,28111104,668151,130816,0.004566252,studded,1593088,210791,9307,0.005186195
233,texture,zigzagged,0.018644006,orange-c,30348501,2767023,272906,0.008309508,floor,20378155,1227755,140128,0.006527971,leg,2786636,273964,10723,0.003515879,wood,9793596,560029,51939,0.005041796,dining_room-s,5694976,693611,27005,0.004245013,zigzagged,1618176,470579,38230,0.018644006
234,object,skyscraper,0.007923337,orange-c,30348501,2516686,125074,0.003820207,skyscraper,1270392,1273161,19995,0.007923337,roof,443437,436100,5195,0.005941611,brick,422313,507634,5342,0.005777602,skyscraper-s,4402944,617531,32311,0.006477534,freckled,1555456,293241,10712,0.005828122
235,color,purple-c,0.010414392,purple-c,10857154,3049735,143339,0.010414392,person,14523849,1738175,107134,0.006631676,head,4946761,548970,27080,0.004951861,fabric,8548746,608748,41076,0.004505717,river-s,627200,976619,9939,0.006235727,zigzagged,1618176,325031,12136,0.006284595
236,texture,chequered,0.004318788,black-c,139916835,1641411,468350,0.003319515,cat,4163987,719486,14384,0.002954146,neck,812426,248621,4367,0.004132755,metal,3462561,362497,8527,0.002234228,ball_pit-s,275968,388690,1964,0.00296366,chequered,1530368,214428,7503,0.004318788
237,material,metal,0.008636438,orange-c,30348501,2927760,228978,0.0069288,floor,20378155,1511491,133245,0.006124404,head,4946761,527524,40128,0.007384402,metal,3462561,621065,34966,0.008636438,airport_terminal-s,1480192,780166,13982,0.006224247,cobwebbed,1505280,235628,9609,0.005550168
238,texture,perforated,0.082037853,black-c,139916835,2541346,690395,0.0048699,car,5354795,894551,55356,0.00893705,eye,110350,319164,7275,0.017229579,glass,2246777,197326,7088,0.002908476,building_facade-s,3148544,477751,15101,0.004181719,perforated,1793792,1094470,218982,0.082037853
239,object,windowpane,0.008010482,orange-c,30348501,2536475,131643,0.004019225,windowpane,8841352,1221033,79964,0.008010482,balcony,317196,333029,3682,0.005694904,glass,2246777,628341,13179,0.00460492,archive-s,338688,794593,6095,0.005407271,grid,1682240,151273,7901,0.004327864
240,texture,crosshatched,0.01282646,purple-c,10857154,2225036,51592,0.003959296,building,35246027,1332389,345834,0.009544835,balcony,317196,411378,7971,0.011061569,brick,422313,270973,3234,0.004686603,street-s,28111104,816675,184720,0.006426595,crosshatched,1743616,192972,24525,0.01282646
241,object,person,0.012286055,red-c,21004512,3201691,268352,0.011210363,person,14523849,1701328,196924,0.012286055,head,4946761,732405,50859,0.009036287,fabric,8548746,690616,60898,0.006634879,florist_shop-indoor-s,225792,800655,6113,0.005991175,frilly,1618176,299837,15010,0.007887534
242,part,hand,0.007789738,red-c,21004512,1633609,173316,0.007715001,car,5354795,874655,36973,0.005970632,hand,398768,324174,5588,0.007789738,food,1104928,253577,5521,0.00408061,supermarket-s,388864,469210,3208,0.003752635,sprinkled,1718528,184653,8117,0.004283233
243,texture,honeycombed,0.008125545,orange-c,30348501,1712465,121672,0.003809477,chair,4633108,830093,19162,0.003519813,back pillow,282308,265702,2440,0.004472387,fabric,8548746,338186,30093,0.003397713,living_room-s,9621248,450300,31726,0.003160016,honeycombed,1555456,240314,14474,0.008125545
244,texture,perforated,0.026197675,blue-c,61494563,2719147,695105,0.010943329,car,5354795,1723490,89013,0.012735661,wheel,1513439,647139,40162,0.018940623,paper,471596,227542,1778,0.002549616,mountain_snowy-s,1793792,922660,41442,0.015492279,perforated,1793792,515201,58946,0.026197675
245,texture,zigzagged,0.009851034,white-c,72511065,1989421,219098,0.002949568,windowpane,8841352,845728,35487,0.003676802,eye,110350,277333,1912,0.004956308,glass,2246777,382371,5694,0.002170421,alley-s,1091328,471702,5568,0.003575047,zigzagged,1618176,329453,18999,0.009851034
246,part,hair,0.008202451,black-c,139916835,2005971,459572,0.003248703,tree,21215516,1008139,93237,0.00421307,hair,1159565,350443,12285,0.008202451,food,1104928,434188,3429,0.002232877,shoe_shop-s,577024,558498,3657,0.003230951,dotted,2935296,194258,14229,0.004567421
247,texture,polka-dotted,0.029871661,black-c,139916835,2921162,1472333,0.010415068,floor,20378155,1036936,103901,0.00487542,leg,2786636,233600,9295,0.003087075,carpet,4405463,541421,28455,0.005785384,ball_pit-s,275968,518117,4761,0.006031744,polka-dotted,1705984,670105,68919,0.029871661
248,texture,polka-dotted,0.04761237,black-c,139916835,2318352,735377,0.005197018,light,350013,1059123,15608,0.011200349,body,1291612,301525,9950,0.006284791,glass,2246777,372869,14476,0.005556643,casino-indoor-s,652288,572990,9810,0.008070965,polka-dotted,1705984,400864,95753,0.04761237
249,texture,zigzagged,0.008861019,white-c,72511065,1804243,240404,0.003245418,windowpane,8841352,887848,54696,0.005653623,shade,197478,305061,2448,0.004895109,glass,2246777,418878,8527,0.003209104,dining_room-s,5694976,525424,21042,0.003394222,zigzagged,1618176,147697,15510,0.008861019
250,color,orange-c,0.014099653,orange-c,30348501,2483963,456490,0.014099653,floor,20378155,1115816,84898,0.003965515,screen,677188,318140,4081,0.004117036,wood,9793596,578217,75612,0.007343679,ball_pit-s,275968,590665,5561,0.006458229,grid,1682240,350642,21395,0.01063641
251,texture,honeycombed,0.015995319,white-c,72511065,2087894,251179,0.003378433,windowpane,8841352,908224,51874,0.005349102,wheel,1513439,336774,7872,0.004272825,glass,2246777,550585,13296,0.004775749,kitchen-s,9006592,526371,33670,0.003544474,honeycombed,1555456,207113,27749,0.015995319
252,color,yellow-c,0.030661669,yellow-c,34166024,2810900,1100045,0.030661669,lamp,593361,1229929,17113,0.009474708,shade,197478,399810,6798,0.011512473,food,1104928,875954,26913,0.013773504,bakery-shop-s,715008,749802,10778,0.007412492,studded,1593088,223339,8517,0.004710965
253,texture,chequered,0.007101982,black-c,139916835,1959156,383881,0.002713091,windowpane,8841352,973329,50371,0.005158685,back pillow,282308,275853,2023,0.003637586,metal,3462561,451070,13709,0.003515199,kitchen-s,9006592,606857,37738,0.003941013,chequered,1530368,172861,12011,0.007101982
254,texture,waffled,0.011812657,red-c,21004512,1700076,104231,0.004611918,car,5354795,837298,30916,0.005017872,ear,784263,302471,7720,0.00715468,leather,470954,298138,4256,0.005564592,conference_room-s,2308096,450748,7287,0.002648319,waffled,1555456,241585,20980,0.011812657
255,texture,zigzagged,0.068463912,white-c,72511065,2287304,285264,0.003828374,painting,2207098,963981,23218,0.007375802,wheel,1513439,401585,11238,0.005902974,glass,2246777,621103,11131,0.003896387,living_room-s,9621248,539536,42436,0.004193965,zigzagged,1618176,366625,127180,0.068463912
256,texture,waffled,0.022786083,red-c,21004512,1853104,206625,0.009122117,dog,3793935,839946,22222,0.004818656,eye,110350,305771,4236,0.010284424,food,1104928,320199,7342,0.0051785,forest-broadleaf-s,1216768,431778,5187,0.00315634,waffled,1555456,399079,43544,0.022786083
257,texture,perforated,0.025070299,black-c,139916835,1731343,467426,0.003310834,cat,4163987,885796,18289,0.003634904,eye,110350,262082,2082,0.005621709,metal,3462561,208841,9559,0.002610434,skyscraper-s,4402944,460232,13285,0.002739237,perforated,1793792,379601,53155,0.025070299
258,part,wheel,0.00724834,black-c,139916835,1952980,583748,0.004131674,chair,4633108,919653,24871,0.004499185,wheel,1513439,326843,13243,0.00724834,glass,2246777,413853,10264,0.003872673,dining_room-s,5694976,507095,22752,0.003681959,grid,1682240,198222,12813,0.006860497
259,texture,chequered,0.007094373,black-c,139916835,1684688,464486,0.003291028,cat,4163987,724810,16879,0.003464549,neck,812426,269555,3823,0.003545862,fabric,8548746,398077,22051,0.002470763,ball_pit-s,275968,394747,2199,0.003289375,chequered,1530368,230606,12405,0.007094373
260,texture,grid,0.056568036,white-c,72511065,2821861,559745,0.007485906,windowpane,8841352,1541850,259490,0.025631903,pane,480756,364304,13745,0.016534045,glass,2246777,386559,19178,0.007336205,skyscraper-s,4402944,1085240,72608,0.013407253,grid,1682240,328727,107666,0.056568036
261,object,grass,0.005811541,green-c,63326720,1817378,292623,0.004512203,grass,12961339,1088771,81181,0.005811541,pane,480756,378933,2499,0.00291534,glass,2246777,321329,6390,0.002494422,street-s,28111104,520120,93906,0.003290639,meshed,1756160,125951,5442,0.002899819
262,texture,perforated,0.055097953,black-c,139916835,2122014,692247,0.004897514,skyscraper,1270392,939906,14289,0.006506804,eye,110350,286578,4174,0.010627517,glass,2246777,306876,7445,0.002923956,skyscraper-s,4402944,550649,28626,0.005812425,perforated,1793792,494113,119476,0.055097953
263,texture,polka-dotted,0.010741113,white-c,72511065,1473984,193567,0.002623162,book,615007,668520,5297,0.004144012,wheel,1513439,231208,11496,0.006633005,glass,2246777,268811,7278,0.002901555,archive-s,338688,377552,2644,0.003705178,polka-dotted,1705984,236715,20645,0.010741113
264,texture,crosshatched,0.023080286,blue-c,61494563,2727745,1271796,0.020203108,skyscraper,1270392,1710137,26787,0.009068835,screen,677188,508800,9904,0.008421167,plastic-opaque,577397,322938,6212,0.00694759,skyscraper-s,4402944,870562,55175,0.010573304,crosshatched,1743616,355357,47352,0.023080286
265,texture,zigzagged,0.043495398,black-c,139916835,2577758,597006,0.004207302,motorbike,1440771,998641,27664,0.011470518,wheel,1513439,472394,36392,0.018667916,metal,3462561,575629,19443,0.004838075,laundromat-s,363776,430378,3830,0.004846114,zigzagged,1618176,526254,89385,0.043495398
266,texture,lacelike,0.037349215,white-c,72511065,3087711,1914254,0.025979052,windowpane,8841352,1675512,141941,0.013681162,pane,480756,488156,9187,0.009572534,glass,2246777,236483,22124,0.008989345,mountain_snowy-s,1793792,890712,32186,0.012135046,lacelike,1530368,794093,83691,0.037349215
267,object,painting,0.016303401,orange-c,30348501,2740894,139673,0.004238974,painting,2207098,1288942,56083,0.016303401,column,193649,454632,5309,0.008256969,glass,2246777,708313,25686,0.008768336,dining_room-s,5694976,868030,43403,0.006657307,swirly,1605632,155411,17909,0.010274024
268,scene,ball_pit-s,0.057921428,red-c,21004512,2824195,522362,0.022412867,ball,122639,1248876,34986,0.026176761,arm,2299112,575403,23457,0.008227472,fabric,8548746,707133,63452,0.006902638,ball_pit-s,275968,560120,45776,0.057921428,swirly,1605632,380183,31184,0.015953906
269,color,orange-c,0.047790302,orange-c,30348501,3471189,1542535,0.047790302,person,14523849,1090973,114764,0.007404101,head,4946761,457780,56622,0.01058767,food,1104928,1063984,42120,0.019804475,catwalk-s,137984,537985,4844,0.007217731,waffled,1555456,731270,55788,0.025006522
270,object,sky,0.024143257,white-c,72511065,2725206,1752761,0.02385244,sky,36650987,2006945,911326,0.024143257,body,1291612,407534,12456,0.007384878,paper,471596,185847,4385,0.006714564,mountain_snowy-s,1793792,1059189,22415,0.007918911,lacelike,1530368,309758,16673,0.009143641
271,texture,grooved,0.012276945,brown-c,182265724,2425971,757871,0.004120346,ground,7897548,1195676,52597,0.005817849,hair,1159565,305820,6633,0.004547037,carpet,4405463,390468,18574,0.003887924,forest-needleleaf-s,740096,642631,5149,0.003737719,grooved,1505280,474016,24005,0.012276945
272,texture,dotted,0.012105029,orange-c,30348501,1866863,90281,0.002810296,floor,20378155,906113,71988,0.003393695,eye,110350,309386,3136,0.007527604,carpet,4405463,388803,12221,0.002555601,office-s,1542912,517511,6316,0.003074815,dotted,2935296,255440,38162,0.012105029
273,part,hair,0.012917664,pink-c,18491188,2876249,141621,0.006672111,person,14523849,1339059,147383,0.009378179,hair,1159565,587485,22280,0.012917664,carpet,4405463,747631,28893,0.005638538,casino-indoor-s,652288,616726,5933,0.004697244,freckled,1555456,242153,9986,0.005586189
274,texture,freckled,0.006764779,red-c,21004512,2812205,139684,0.005899557,dog,3793935,1166156,33051,0.006708084,muzzle,666221,467816,7569,0.006719232,fabric,8548746,802188,57060,0.006139528,conference_room-s,2308096,580772,12675,0.004406867,freckled,1555456,243981,12091,0.006764779
275,texture,zigzagged,0.060597102,red-c,21004512,2263501,84793,0.003657516,car,5354795,906214,33484,0.005376775,arm,2299112,395205,16139,0.006026112,fabric,8548746,554481,31980,0.003525425,living_room-s,9621248,469493,41852,0.004164839,zigzagged,1618176,430257,117037,0.060597102
276,texture,cobwebbed,0.028370533,green-c,63326720,2484377,728963,0.011200662,plant,3760075,1425342,42835,0.008329473,drawer,540514,311703,2395,0.002818237,brick,422313,297887,2283,0.003180033,forest-needleleaf-s,740096,787552,10538,0.006946101,cobwebbed,1505280,495347,55193,0.028370533
277,texture,studded,0.008855846,blue-c,61494563,2310967,279656,0.004402238,ceiling,12122565,1178434,91105,0.006896725,eye,110350,343084,3310,0.007353529,painted,13470129,460223,56489,0.004071613,poolroom-home-s,1317120,652572,6952,0.003541987,studded,1593088,174605,15517,0.008855846
278,texture,banded,0.00980405,red-c,21004512,2041933,145023,0.006332489,light,350013,1077872,8140,0.005733424,body,1291612,302182,6670,0.00420257,ceramic,679072,376072,3171,0.003014336,poolroom-home-s,1317120,588662,7111,0.003745251,banded,2571520,291019,27792,0.00980405
279,texture,zigzagged,0.01043755,red-c,21004512,1698381,85938,0.003799716,floor,20378155,759815,75939,0.003605493,arm,2299112,231417,8587,0.003404916,carpet,4405463,358389,14477,0.003048191,casino-indoor-s,652288,432266,2775,0.002565219,zigzagged,1618176,193197,18711,0.01043755
280,part,frame,0.013823294,white-c,72511065,2213697,296583,0.003984821,bus,1628191,1163812,19375,0.006987955,frame,136341,339573,6489,0.013823294,granite,1315719,420529,5355,0.003093779,building_facade-s,3148544,673635,19372,0.005094132,grid,1682240,197376,17456,0.00937406
281,object,railing,0.013825452,orange-c,30348501,2441464,131809,0.004036021,railing,875712,1233856,28768,0.013825452,headboard,500152,343199,6326,0.007557719,fabric,8548746,389870,42771,0.004807975,nursery-s,827904,783834,9875,0.006164697,grooved,1505280,223491,18242,0.010664537
282,color,yellow-c,0.008160717,yellow-c,34166024,1938278,292252,0.008160717,tree,21215516,1030668,123275,0.005572278,shade,197478,285643,2336,0.004858721,food,1104928,352660,9235,0.006376208,ball_pit-s,275968,576827,4281,0.005045291,paisley,1555456,205430,7824,0.004463048
283,texture,grid,0.023267225,white-c,72511065,1829480,325900,0.004403183,windowpane,8841352,947245,87076,0.0089755,shade,197478,288364,3894,0.00807971,glass,2246777,289929,13861,0.005494194,building_facade-s,3148544,563630,20170,0.005463158,grid,1682240,234273,43578,0.023267225
284,texture,dotted,0.010494899,yellow-c,34166024,1939087,312377,0.008727386,tree,21215516,1209207,220462,0.009928815,shade,197478,297662,3056,0.006210322,food,1104928,239442,9332,0.006990063,park-s,1179136,635389,9959,0.005518778,dotted,2935296,289942,33497,0.010494899
285,texture,chequered,0.018618486,purple-c,10857154,1999419,79883,0.006252245,motorbike,1440771,856132,13794,0.006041761,wheel,1513439,304242,10292,0.005694402,glass,2246777,361889,9832,0.003783235,creek-s,577024,428819,4441,0.004434782,chequered,1530368,441492,36042,0.018618486
286,color,green-c,0.020335945,green-c,63326720,2922994,1320399,0.020335945,sea,2272224,1605656,70641,0.018554391,screen,677188,377617,15379,0.014795666,plastic-opaque,577397,252052,4868,0.005903604,ball_pit-s,275968,828281,19261,0.01775227,veined,1806336,958004,46742,0.017199748
287,color,yellow-c,0.007266155,yellow-c,34166024,2235212,262589,0.007266155,cat,4163987,925693,26619,0.005257491,shade,197478,256928,2116,0.004678414,metal,3462561,542911,26785,0.00673212,art_gallery-s,953344,509099,5780,0.003967973,freckled,1555456,269548,11613,0.006404024
288,texture,chequered,0.008916205,red-c,21004512,1798570,116041,0.005114858,person,14523849,789344,58768,0.003852521,leg,2786636,292210,14378,0.004691842,leather,470954,440621,2781,0.003060099,living_room-s,9621248,430711,31329,0.00312645,chequered,1530368,205435,15340,0.008916205
289,texture,swirly,0.049406981,white-c,72511065,2694977,343569,0.004589335,skyscraper,1270392,1237059,32372,0.013079178,wheel,1513439,362643,20954,0.011295177,plastic-opaque,577397,301096,6695,0.007679531,skyscraper-s,4402944,712377,46290,0.009131923,swirly,1605632,714228,109221,0.049406981
290,texture,grid,0.012180863,purple-c,10857154,1837314,37217,0.00294037,bicycle,1152271,902150,13685,0.006705914,wheel,1513439,296357,9149,0.005080951,metal,3462561,344997,11149,0.002936723,jail_cell-s,238336,521849,3647,0.004820644,grid,1682240,214509,22826,0.012180863
291,texture,veined,0.0510866,green-c,63326720,3109618,1891372,0.029303168,grass,12961339,1970854,484600,0.033541919,body,1291612,297606,6158,0.003889935,glass,2246777,157193,13386,0.005599469,forest-broadleaf-s,1216768,958276,51020,0.024020444,veined,1806336,866120,129891,0.0510866
292,texture,paisley,0.006469331,red-c,21004512,1573540,79581,0.003537174,book,615007,749255,5124,0.003770037,eye,110350,214201,1161,0.003590092,carpet,4405463,335695,18384,0.003892628,casino-indoor-s,652288,446019,4580,0.004187517,paisley,1555456,237707,11526,0.006469331
293,texture,chequered,0.00675498,white-c,72511065,1880866,234750,0.003165573,table,4805122,917862,29385,0.005161059,top,381885,281621,4016,0.006089554,metal,3462561,482723,16159,0.00411262,conference_room-s,2308096,532059,9006,0.003181041,chequered,1530368,157945,11328,0.00675498
294,part,wheel,0.020721446,red-c,21004512,2211516,89492,0.003869667,motorbike,1440771,961563,24730,0.010401227,wheel,1513439,440919,39675,0.020721446,fabric,8548746,490368,33540,0.00372436,cockpit-s,539392,451577,4486,0.004547468,zigzagged,1618176,293232,18291,0.009661843
295,texture,woven,0.037487167,red-c,21004512,2624866,102881,0.004372984,skyscraper,1270392,1243788,71829,0.029409778,drawer,540514,273815,5198,0.006424176,brick,422313,319292,5545,0.007533353,skyscraper-s,4402944,788764,128705,0.025420684,woven,1781248,593529,85807,0.037487167
296,texture,striped,0.026237291,black-c,139916835,2637257,748320,0.005277077,cat,4163987,1169700,54149,0.01025639,wheel,1513439,498287,20266,0.010176453,carpet,4405463,498211,25022,0.005128876,skyscraper-s,4402944,502309,25729,0.00527285,striped,2433536,480434,74500,0.026237291
297,texture,waffled,0.014761742,white-c,72511065,1583506,241034,0.003263676,cat,4163987,713657,23634,0.004868964,muzzle,666221,240266,3901,0.004322026,metal,3462561,306900,10717,0.002851218,creek-s,577024,364081,2194,0.00233675,waffled,1555456,265194,26485,0.014761742
298,color,red-c,0.010884877,red-c,21004512,3074973,259280,0.010884877,person,14523849,1558850,110889,0.006942795,arm,2299112,582029,18227,0.00636659,food,1104928,760236,11051,0.005960262,ball_pit-s,275968,851178,5810,0.005181319,swirly,1605632,393907,16825,0.008485843
299,color,red-c,0.039209147,red-c,21004512,2507570,887106,0.039209147,flower,591549,1289977,22963,0.012355244,wheel,1513439,525643,14817,0.007319694,plastic-opaque,577397,444564,5656,0.005565258,ball_pit-s,275968,655758,12019,0.013068292,dotted,2935296,391201,55662,0.017017673
300,part,nose,0.016068783,pink-c,18491188,1938858,103468,0.005090281,car,5354795,880503,48214,0.007792686,nose,155124,406570,8883,0.016068783,food,1104928,415609,10983,0.007275659,ball_pit-s,275968,443044,3554,0.004967447,honeycombed,1555456,278602,25297,0.013985817
